sale_id,sale_type,product,customer_name,customer_email,customer_country,quantity,unit_price,discount,store_location,sale_date
1147,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,0.00,CANADA,11/02/2025
1148,ON-LINE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,2,1400,224.00,ENGLAND,09/11/2025
1149,ON-LINE,EBIKE,Ashley Moore,ashley.moore90@gmail.com,USA,1,2200,110.00,USA,11/04/2025
1150,ON-LINE,TV,Mark Baker,mark.baker99@gmail.com,CHINA,1,900,0.00,ENGLAND,01/06/2025
1151,IN-STORE,IPAD,Rebecca White,rebecca.white18@proton.me,USA,2,700,0.00,ENGLAND,11/21/2025
1152,ON-LINE,EBIKE,Ashley Moore,ashley.moore90@gmail.com,USA,3,2200,198.00,CANADA,10/25/2025
1153,IN-STORE,COMPUTER,Henry Thomas,henry.thomas63@yahoo.com,USA,3,1400,336.00,USA,12/25/2025
1154,ON-LINE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,2,2200,440.00,CANADA,12/04/2025
1155,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,4,700,140.00,CANADA,03/04/2025
1156,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,112.00,USA,02/23/2025
1157,IN-STORE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,187.50,CANADA,04/04/2025
1158,IN-STORE,COMPUTER,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1400,42.00,CANADA,11/15/2025
1159,IN-STORE,EBIKE,Amanda Wilson,amanda.wilson34@proton.me,ITALY,1,2200,330.00,USA,06/29/2025
1160,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,2,2200,440.00,CANADA,10/05/2025
1161,IN-STORE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,27.00,USA,09/03/2025
1162,ON-LINE,IPHONE,Rebecca White,rebecca.white18@proton.me,USA,1,1100,132.00,USA,03/31/2025
1163,IN-STORE,COMPUTER,Anna Taylor,anna.taylor7@gmail.com,ENGLAND,1,1400,112.00,ENGLAND,09/23/2025
1164,ON-LINE,WATCH,Megan Carter,megan.carter83@outlook.com,USA,5,250,0.00,USA,05/19/2025
1165,ON-LINE,WATCH,Jason Perez,jason.perez28@outlook.com,USA,2,250,0.00,USA,09/02/2025
1166,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,33.00,USA,04/09/2025
1167,ON-LINE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,0.00,CANADA,06/27/2025
1168,ON-LINE,WATCH,Ryan Lee,ryan.lee10@gmail.com,ENGLAND,2,250,25.00,USA,12/16/2025
1169,ON-LINE,TV,Grace Jackson,grace.jackson80@outlook.com,FRANCE,1,900,45.00,CANADA,08/01/2025
1170,ON-LINE,COMPUTER,Ryan Lee,ryan.lee10@gmail.com,ENGLAND,1,1400,168.00,USA,11/27/2025
1171,IN-STORE,IPHONE,Anna Martinez,anna.martinez28@gmail.com,USA,1,1100,33.00,USA,04/28/2025
1172,IN-STORE,IPHONE,Melissa Wilson,melissa.wilson86@gmail.com,ITALY,2,1100,0.00,ENGLAND,12/28/2025
1173,IN-STORE,EBIKE,Rebecca White,rebecca.white18@proton.me,USA,1,2200,176.00,ENGLAND,08/18/2025
1174,IN-STORE,COMPUTER,Jason Perez,jason.perez28@outlook.com,USA,1,1400,140.00,CANADA,12/12/2025
1175,ON-LINE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,3,700,63.00,CANADA,11/15/2025
1176,IN-STORE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,4,700,84.00,USA,12/15/2025
1177,ON-LINE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,ENGLAND,11/14/2025
1178,ON-LINE,EBIKE,Timothy Robinson,timothy.robinson7@gmail.com,FRANCE,1,2200,176.00,USA,11/03/2025
1179,ON-LINE,WATCH,Jason Perez,jason.perez28@outlook.com,USA,4,250,50.00,ENGLAND,03/15/2025
1180,ON-LINE,IPHONE,Barbara Cook,barbara.cook31@yahoo.com,GERMANY,1,1100,0.00,CANADA,10/04/2025
1181,ON-LINE,TV,Rebecca White,rebecca.white18@proton.me,USA,3,900,270.00,USA,11/23/2025
1182,ON-LINE,EBIKE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,2200,220.00,USA,11/10/2025
1183,IN-STORE,WATCH,Kevin Moore,kevin.moore99@outlook.com,FRANCE,5,250,125.00,USA,01/05/2025
1184,ON-LINE,IPHONE,Linda Thomas,linda.thomas11@gmail.com,FRANCE,1,1100,0.00,USA,10/14/2025
1185,ON-LINE,COMPUTER,Hannah Taylor,hannah.taylor77@icloud.com,USA,2,1400,336.00,ENGLAND,10/05/2025
1186,IN-STORE,IPHONE,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,1100,110.00,USA,05/23/2025
1187,ON-LINE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,2,1100,0.00,CANADA,06/18/2025
1188,IN-STORE,TV,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,900,72.00,CANADA,04/20/2025
1189,IN-STORE,TV,James Jones,james.jones8@yahoo.com,GERMANY,2,900,144.00,USA,09/21/2025
1190,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,110.00,ENGLAND,11/26/2025
1191,IN-STORE,IPHONE,Mark Baker,mark.baker99@gmail.com,CHINA,3,1100,330.00,CANADA,11/19/2025
1192,IN-STORE,EBIKE,Megan Carter,megan.carter83@outlook.com,USA,1,2200,110.00,USA,05/03/2025
1193,IN-STORE,IPAD,Kevin Johnson,kevin.johnson34@yahoo.com,USA,1,700,0.00,USA,02/21/2025
1194,IN-STORE,COMPUTER,Grace Jackson,grace.jackson80@outlook.com,FRANCE,3,1400,504.00,ENGLAND,04/01/2025
1195,ON-LINE,IPHONE,George Stewart,george.stewart40@yahoo.com,ENGLAND,1,1100,55.00,USA,07/20/2025
1196,IN-STORE,IPHONE,Megan Carter,megan.carter83@outlook.com,USA,1,1100,55.00,CANADA,10/17/2025
1197,IN-STORE,IPAD,Megan Carter,megan.carter83@outlook.com,USA,1,700,56.00,USA,05/24/2025
1198,IN-STORE,COMPUTER,Megan Carter,megan.carter83@outlook.com,USA,1,1400,112.00,CANADA,11/15/2025
1199,IN-STORE,IPHONE,Jack Gonzalez,jack.gonzalez6@yahoo.com,GERMANY,1,1100,88.00,USA,11/29/2025
1200,ON-LINE,TV,Timothy Young,timothy.young52@gmail.com,CANADA,1,900,45.00,USA,05/24/2025
