sale_id,sale_type,sales_channel,product_name,product_category,product_brand,customer_name,customer_email,customer_country,customer_city,customer_gender,customer_segment,quantity,unit_price,cost_price,discount,store_location,store_region,store_manager,sale_date,order_timestamp,delivery_date,order_status
3441,ON-LINE,MOBILE_APP,COMPUTER,COMPUTERS,HP,Li Green,li.green42@outlook.com,ITALY,Rome,MALE,STUDENT,1,905.0,639.91,0.0,CANADA,CENTRAL,Noah Bennett,2016-10-26,2016-10-26 15:56:58,2016-10-29,COMPLETED
3442,ON-LINE,WEB,EBIKE,MOBILITY,Trek,Harper Martin,harper.martin37@yahoo.com,GERMANY,Berlin,MALE,PREMIUM,1,1197.0,736.64,59.85,USA,WEST,Linda Parker,2017-11-19,2017-11-19 13:40:29,2017-11-28,COMPLETED
3443,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Camila Collins,camila.collins49@yahoo.com,CANADA,Toronto,MALE,REGULAR,1,2476.0,1876.31,0.0,CHINA,SOUTH,Wei Zhang,2015-09-21,2015-09-21 12:43:37,2015-09-21,COMPLETED
3444,ON-LINE,WEB,IPAD,TABLET,Apple,Amelia Muller,amelia.muller48@gmail.com,ENGLAND,Manchester,FEMALE,REGULAR,1,687.0,531.19,0.0,CHINA,SOUTH,Li Chen,2016-07-22,2016-07-22 21:10:52,2016-07-27,COMPLETED
3445,ON-LINE,MOBILE_APP,SCOOTER,MOBILITY,Xiaomi,Karl Hall,karl.hall17@icloud.com,ENGLAND,Manchester,FEMALE,REGULAR,1,633.0,439.25,0.0,ENGLAND,NORTH,Grace Turner,2015-07-27,2015-07-27 11:55:42,2015-07-31,COMPLETED
3446,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Matthew Phillips,matthew.phillips68@proton.me,GERMANY,Berlin,MALE,REGULAR,3,468.0,283.22,0.0,USA,EAST,Linda Parker,2016-03-27,2016-03-27 09:05:38,2016-03-31,COMPLETED
3447,IN-STORE,STORE,SCOOTER,MOBILITY,Segway,Miguel Jackson,miguel.jackson11@icloud.com,MEXICO,Guadalajara,FEMALE,PREMIUM,1,359.0,280.04,17.95,CANADA,WEST,Emily Chen,06/13/2016,2016-06-13 10:07:04,2016-06-18,COMPLETED
3448,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Evelyn Lee,evelyn.lee38@yahoo.com,FRANCE,Lyon,FEMALE,REGULAR,1,1496.0,913.48,0.0,CHINA,SOUTH,Wei Zhang,2016-12-16,2016-12-16 13:33:55,2016-12-21,COMPLETED
3449,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Bose,Miguel Clark,miguel.clark39@outlook.com,CHINA,Beijing,FEMALE,REGULAR,2,322.0,196.95,128.8,CHINA,EAST,Wei Zhang,07/01/2017,2017-07-01 20:15:14,2017-07-01,COMPLETED
3450,ON-LINE,WEB,SCOOTER,MOBILITY,Xiaomi,Miguel Liu,miguel.liu68@outlook.com,USA,New York,MALE,REGULAR,2,797.0,580.74,0.0,USA,WEST,Jay Smith,09/26/2016,2016-09-26 21:44:52,2016-10-03,COMPLETED
3451,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Giulia Ferrari,giulia.ferrari48@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,256.0,191.85,12.8,USA,EAST,Linda Parker,2016-04-04,2016-04-04 20:24:47,2016-04-07,COMPLETED
3452,ON-LINE,WEB,EBIKE,MOBILITY,Trek,Evelyn Phillips,evelyn.phillips34@gmail.com,CHINA,Beijing,FEMALE,REGULAR,1,3165.0,1993.79,474.75,USA,WEST,Jay Smith,12/01/2016,2016-12-01 08:57:50,2016-12-08,COMPLETED
3453,IN-STORE,STORE,COMPUTER,COMPUTERS,HP,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,1222.0,781.12,0.0,USA,WEST,Jay Smith,2017-06-24,2017-06-24 20:53:07,2017-06-25,COMPLETED
3454,ON-LINE,WEB,BIKE,MOBILITY,Giant,Marco Dubois,marco.dubois1@gmail.com,MEXICO,Guadalajara,MALE,REGULAR,1,786.0,599.81,117.9,CHINA,SOUTH,Li Chen,06/28/2015,2015-06-28 16:30:23,2015-06-29,COMPLETED
3455,ON-LINE,MOBILE_APP,COMPUTER,COMPUTERS,Dell,Rahul Moreau,rahul.moreau11@outlook.com,USA,New York,MALE,REGULAR,1,846.0,520.23,42.3,USA,WEST,Linda Parker,10/17/2017,2017-10-17 21:09:50,2017-10-22,COMPLETED
3456,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Pierre Lopez,pierre.lopez68@icloud.com,CHINA,Beijing,MALE,PREMIUM,1,267.0,199.54,0.0,USA,WEST,Jay Smith,2017-11-26,2017-11-26 09:49:12,2017-12-03,COMPLETED
3457,ON-LINE,WEB,SCOOTER,MOBILITY,Segway,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,288.0,185.74,0.0,ENGLAND,NORTH,Grace Turner,06/06/2016,2016-06-06 10:04:37,2016-06-08,COMPLETED
3458,ON-LINE,WEB,BIKE,MOBILITY,Giant,Karl Singh,karl.singh64@icloud.com,USA,San Jose,FEMALE,REGULAR,1,512.0,341.51,0.0,USA,EAST,Linda Parker,2015-08-02,2015-08-02 20:59:46,2015-08-07,COMPLETED
3459,IN-STORE,STORE,EBIKE,MOBILITY,Giant,Michael Campbell,michael.campbell74@yahoo.com,USA,New York,OTHER,REGULAR,1,2043.0,1452.04,102.15,USA,WEST,Linda Parker,11/06/2017,2017-11-06 08:08:48,2017-11-14,COMPLETED
3460,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Michael Dubois,michael.dubois96@gmail.com,CHINA,Shenzhen,FEMALE,REGULAR,3,140.0,106.4,42.0,USA,WEST,Linda Parker,2017-10-08,2017-10-08 19:14:09,2017-10-14,COMPLETED
3461,IN-STORE,STORE,TV,ELECTRONICS,LG,Ella Muller,ella.muller44@yahoo.com,USA,New York,MALE,PREMIUM,1,949.0,681.86,47.45,ENGLAND,NORTH,Grace Turner,2016-06-08,2016-06-08 18:54:36,2016-06-12,COMPLETED
3462,IN-STORE,STORE,IPHONE,MOBILE,Apple,Ava Fischer,ava.fischer31@outlook.com,CHINA,Shenzhen,FEMALE,REGULAR,1,1290.0,1001.46,193.5,USA,WEST,Linda Parker,10/02/2016,2016-10-02 21:44:57,2016-10-06,COMPLETED
3463,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Marco Anderson,marco.anderson6@proton.me,GERMANY,Hamburg,FEMALE,REGULAR,1,1109.0,727.13,0.0,ENGLAND,NORTH,Grace Turner,07/01/2016,2016-07-01 15:09:27,2016-07-05,COMPLETED
3464,ON-LINE,WEB,BIKE,MOBILITY,Cannondale,Rahul Lewis,rahul.lewis82@icloud.com,ENGLAND,London,MALE,REGULAR,1,562.0,341.32,0.0,ENGLAND,NORTH,Oliver Reed,04/19/2015,2015-04-19 15:40:48,2015-04-19,COMPLETED
3465,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Rahul Sanchez,rahul.sanchez92@outlook.com,FRANCE,Lyon,FEMALE,REGULAR,1,632.0,431.77,0.0,USA,WEST,Jay Smith,2017-12-02,2017-12-02 12:00:33,2017-12-06,COMPLETED
3466,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,2,235.0,184.62,0.0,CANADA,CENTRAL,Emily Chen,2017-04-22,2017-04-22 16:48:33,2017-04-27,COMPLETED
3467,IN-STORE,STORE,IPAD,TABLET,Apple,Michael Chen,michael.chen91@proton.me,USA,San Jose,FEMALE,REGULAR,1,704.0,505.57,0.0,ENGLAND,SOUTH,Oliver Reed,2016-10-27,2016-10-27 12:28:01,2016-10-28,COMPLETED
3468,IN-STORE,STORE,HELMET,ACCESSORY,Bell,Francesca Perez,francesca.perez95@gmail.com,ITALY,Rome,MALE,REGULAR,1,56.0,40.38,2.8,CHINA,SOUTH,Li Chen,2017-12-24,2017-12-24 14:05:31,2017-12-27,COMPLETED
3469,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Evelyn Sanchez,evelyn.sanchez23@proton.me,INDIA,Bengaluru,FEMALE,REGULAR,1,706.0,490.24,0.0,CHINA,EAST,Li Chen,10/09/2016,2016-10-09 08:16:07,2016-10-09,COMPLETED
3470,ON-LINE,MOBILE_APP,SCOOTER,MOBILITY,Segway,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,2,765.0,477.52,76.5,ENGLAND,NORTH,Oliver Reed,2017-08-04,2017-08-04 11:06:26,2017-08-04,COMPLETED
3471,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Harper Martin,harper.martin37@yahoo.com,GERMANY,Berlin,MALE,PREMIUM,4,238.0,171.87,0.0,USA,EAST,Jay Smith,11/30/2016,2016-11-30 17:18:51,2016-12-01,COMPLETED
3472,IN-STORE,STORE,EBIKE,MOBILITY,Specialized,Hans Edwards,hans.edwards83@proton.me,FRANCE,Paris,FEMALE,REGULAR,1,1012.0,715.43,0.0,CANADA,CENTRAL,Noah Bennett,2015-11-22,2015-11-22 12:48:35,2015-11-28,COMPLETED
3473,IN-STORE,STORE,HELMET,ACCESSORY,Giro,Francesca Williams,francesca.williams43@outlook.com,USA,Chicago,MALE,REGULAR,1,160.0,124.71,0.0,USA,EAST,Linda Parker,2016-01-25,2016-01-25 19:45:55,2016-01-26,COMPLETED
3474,IN-STORE,STORE,TV,ELECTRONICS,LG,Aiden Garcia,aiden.garcia79@proton.me,CHINA,Shenzhen,FEMALE,REGULAR,2,597.0,477.14,59.7,ENGLAND,SOUTH,Grace Turner,06/25/2016,2016-06-25 21:02:42,2016-07-03,COMPLETED
3475,IN-STORE,STORE,COMPUTER,COMPUTERS,HP,Jack Wright,jack.wright11@proton.me,GERMANY,Hamburg,MALE,REGULAR,1,1653.0,1169.04,0.0,CHINA,SOUTH,Li Chen,05/16/2015,2015-05-16 12:27:30,2015-05-25,COMPLETED
3476,ON-LINE,WEB,BIKE,MOBILITY,Trek,Hans King,hans.king23@yahoo.com,INDIA,Mumbai,FEMALE,REGULAR,1,582.0,453.68,0.0,CANADA,CENTRAL,Emily Chen,12/04/2016,2016-12-04 16:42:28,2016-12-05,COMPLETED
3477,ON-LINE,WEB,IPAD,TABLET,Apple,Anna Parker,anna.parker48@yahoo.com,USA,Chicago,MALE,REGULAR,1,653.0,451.41,32.65,USA,WEST,Linda Parker,06/22/2015,2015-06-22 10:12:56,2015-07-01,COMPLETED
3478,IN-STORE,STORE,HELMET,ACCESSORY,Bell,Samuel Smith,samuel.smith53@icloud.com,ITALY,Rome,FEMALE,REGULAR,1,59.0,44.8,0.0,USA,WEST,Jay Smith,08/31/2016,2016-08-31 11:51:17,2016-09-05,COMPLETED
3479,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Victoria Campbell,victoria.campbell39@yahoo.com,USA,New York,MALE,REGULAR,1,1887.0,1176.8,0.0,ENGLAND,SOUTH,Grace Turner,05/30/2017,2017-05-30 21:32:29,2017-06-07,COMPLETED
3480,IN-STORE,STORE,TV,ELECTRONICS,Samsung,Luca Taylor,luca.taylor78@proton.me,INDIA,Bengaluru,FEMALE,REGULAR,1,1778.0,1410.17,0.0,CANADA,WEST,Noah Bennett,2017-03-12,2017-03-12 14:52:16,2017-03-20,COMPLETED
3481,ON-LINE,WEB,IPHONE,MOBILE,Apple,Mason Thomas,mason.thomas79@gmail.com,FRANCE,Paris,FEMALE,REGULAR,2,1300.0,807.57,0.0,ENGLAND,NORTH,Oliver Reed,2017-06-12,2017-06-12 09:48:00,2017-06-20,COMPLETED
3482,ON-LINE,WEB,IPHONE,MOBILE,Apple,Hans Campbell,hans.campbell35@outlook.com,USA,Chicago,FEMALE,REGULAR,1,1340.0,903.35,134.0,CHINA,SOUTH,Li Chen,06/09/2015,2015-06-09 16:19:25,2015-06-11,COMPLETED
3483,IN-STORE,STORE,EBIKE,MOBILITY,Trek,Logan Wang,logan.wang4@gmail.com,GERMANY,Berlin,FEMALE,REGULAR,1,1464.0,937.33,0.0,CHINA,EAST,Wei Zhang,2017-12-12,2017-12-12 09:52:29,2017-12-12,COMPLETED
3484,ON-LINE,WEB,TV,ELECTRONICS,LG,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,1572.0,1249.76,0.0,CHINA,EAST,Wei Zhang,07/30/2016,2016-07-30 20:39:33,2016-08-05,COMPLETED
3485,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Aria Young,aria.young36@icloud.com,CANADA,Vancouver,FEMALE,REGULAR,1,1746.0,1380.32,87.3,USA,EAST,Linda Parker,2017-09-22,2017-09-22 10:49:15,2017-10-01,COMPLETED
3486,ON-LINE,MOBILE_APP,BIKE,MOBILITY,Trek,Matthew Martinez,matthew.martinez16@yahoo.com,GERMANY,Hamburg,FEMALE,REGULAR,1,788.0,519.59,78.8,USA,EAST,Linda Parker,2017-06-06,2017-06-06 09:44:22,2017-06-13,COMPLETED
3487,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Mason Thomas,mason.thomas79@gmail.com,FRANCE,Paris,FEMALE,REGULAR,2,2284.0,1375.34,456.8,CHINA,EAST,Wei Zhang,11/09/2017,2017-11-09 13:32:40,2017-11-16,COMPLETED
3488,IN-STORE,STORE,IPAD,TABLET,Apple,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,4,975.0,629.34,0.0,ENGLAND,SOUTH,Oliver Reed,2015-02-24,2015-02-24 13:09:46,2015-02-25,COMPLETED
3489,ON-LINE,WEB,SCOOTER,MOBILITY,Segway,Joseph Patel,joseph.patel49@gmail.com,USA,New York,FEMALE,PREMIUM,3,367.0,238.49,0.0,ENGLAND,NORTH,Oliver Reed,05/13/2015,2015-05-13 12:04:18,2015-05-17,COMPLETED
3490,IN-STORE,STORE,IPAD,TABLET,Apple,Lucas Miller,lucas.miller18@gmail.com,CANADA,Vancouver,MALE,REGULAR,3,685.0,534.88,0.0,ENGLAND,NORTH,Oliver Reed,2015-01-27,2015-01-27 13:27:10,2015-02-05,COMPLETED
3491,ON-LINE,WEB,IPAD,TABLET,Apple,Giulia Thompson,giulia.thompson59@icloud.com,MEXICO,Mexico City,FEMALE,REGULAR,1,1128.0,863.59,56.4,CHINA,EAST,Li Chen,2016-04-01,2016-04-01 19:23:08,2016-04-07,COMPLETED
3492,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,Olivia Harris,olivia.harris70@icloud.com,ITALY,Rome,FEMALE,STUDENT,2,1392.0,937.01,0.0,USA,EAST,Jay Smith,2016-06-27,2016-06-27 16:11:56,2016-07-03,COMPLETED
3493,IN-STORE,STORE,HELMET,ACCESSORY,Bell,William Muller,william.muller77@outlook.com,USA,San Jose,FEMALE,REGULAR,5,64.0,45.43,0.0,ENGLAND,SOUTH,Oliver Reed,2015-07-02,2015-07-02 20:22:22,2015-07-05,COMPLETED
3494,ON-LINE,WEB,IPAD,TABLET,Apple,Li Mitchell,li.mitchell58@gmail.com,ENGLAND,Manchester,FEMALE,REGULAR,1,812.0,574.53,121.8,CANADA,CENTRAL,Emily Chen,05/20/2016,2016-05-20 10:53:29,2016-05-23,COMPLETED
3495,ON-LINE,WEB,SCOOTER,MOBILITY,Xiaomi,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,685.0,525.0,0.0,CANADA,CENTRAL,Emily Chen,2016-06-17,2016-06-17 20:36:55,2016-06-22,COMPLETED
3496,IN-STORE,STORE,HEADPHONES,AUDIO,Apple,Camila Smith,camila.smith55@icloud.com,CHINA,Shenzhen,MALE,PREMIUM,4,93.0,66.34,0.0,CANADA,CENTRAL,Emily Chen,12/07/2016,2016-12-07 14:50:54,2016-12-08,COMPLETED
3497,ON-LINE,WEB,WATCH,WEARABLE,Apple,Giulia Khan,giulia.khan31@outlook.com,CHINA,Shanghai,FEMALE,PREMIUM,3,248.0,182.47,148.8,USA,EAST,Linda Parker,2017-08-08,2017-08-08 16:59:04,2017-08-13,COMPLETED
3498,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Emma Roberts,emma.roberts35@outlook.com,MEXICO,Mexico City,FEMALE,REGULAR,1,1673.0,1338.35,167.3,CANADA,CENTRAL,Noah Bennett,10/03/2016,2016-10-03 10:43:47,2016-10-04,COMPLETED
3499,IN-STORE,STORE,HELMET,ACCESSORY,Bell,Daniel Clark,daniel.clark14@proton.me,USA,Chicago,FEMALE,REGULAR,1,79.0,53.2,0.0,USA,EAST,Linda Parker,01/01/2017,2017-01-01 19:17:10,2017-01-06,COMPLETED
3500,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Camila Lewis,camila.lewis51@yahoo.com,CANADA,Vancouver,MALE,REGULAR,2,365.0,288.04,73.0,USA,WEST,Linda Parker,2016-11-15,2016-11-15 18:15:47,2016-11-22,COMPLETED
3501,IN-STORE,STORE,IPHONE,MOBILE,Apple,Daniela Roberts,daniela.roberts90@outlook.com,ENGLAND,Manchester,OTHER,REGULAR,1,1017.0,693.02,0.0,USA,WEST,Linda Parker,09/25/2015,2015-09-25 21:31:28,2015-09-29,COMPLETED
3502,ON-LINE,MOBILE_APP,TV,ELECTRONICS,LG,Jane Lee,jane.lee33@gmail.com,USA,Chicago,MALE,REGULAR,2,1930.0,1413.75,0.0,CANADA,WEST,Noah Bennett,10/02/2016,2016-10-02 21:53:06,2016-10-09,COMPLETED
3503,ON-LINE,WEB,HELMET,ACCESSORY,Specialized,Hannah Liu,hannah.liu4@gmail.com,GERMANY,Berlin,FEMALE,PREMIUM,5,189.0,119.74,141.75,USA,EAST,Jay Smith,2016-09-06,2016-09-06 10:45:07,2016-09-12,COMPLETED
3504,IN-STORE,STORE,IPHONE,MOBILE,Apple,Camila Smith,camila.smith55@icloud.com,CHINA,Shenzhen,MALE,PREMIUM,1,1140.0,804.24,0.0,CHINA,SOUTH,Wei Zhang,12/22/2017,2017-12-22 13:55:51,2017-12-30,COMPLETED
3505,ON-LINE,WEB,TV,ELECTRONICS,Samsung,Hans Martin,hans.martin76@yahoo.com,CANADA,Vancouver,FEMALE,STUDENT,1,1360.0,943.05,68.0,CHINA,EAST,Wei Zhang,2016-12-30,2016-12-30 18:06:40,2017-01-02,COMPLETED
3506,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Camila Rogers,camila.rogers70@yahoo.com,USA,New York,FEMALE,REGULAR,1,1085.0,741.68,54.25,USA,EAST,Jay Smith,08/08/2015,2015-08-08 12:14:59,2015-08-10,COMPLETED
3507,ON-LINE,WEB,BIKE,MOBILITY,Giant,Charlotte Davis,charlotte.davis58@outlook.com,USA,Chicago,FEMALE,REGULAR,1,830.0,527.94,0.0,CHINA,SOUTH,Li Chen,06/05/2016,2016-06-05 18:14:45,2016-06-09,RETURNED
3508,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Wei Phillips,wei.phillips32@gmail.com,USA,Chicago,FEMALE,REGULAR,1,1826.0,1294.47,91.3,CHINA,EAST,Wei Zhang,2016-12-11,2016-12-11 13:06:11,2016-12-12,COMPLETED
3509,ON-LINE,MOBILE_APP,COMPUTER,COMPUTERS,Lenovo,Matthew Anderson,matthew.anderson17@gmail.com,GERMANY,Berlin,FEMALE,REGULAR,1,1396.0,850.05,0.0,ENGLAND,SOUTH,Grace Turner,05/23/2015,2015-05-23 09:44:27,2015-05-24,COMPLETED
3510,ON-LINE,WEB,TV,ELECTRONICS,LG,Sophie Jones,sophie.jones27@outlook.com,CHINA,Beijing,MALE,REGULAR,1,640.0,452.27,0.0,CANADA,CENTRAL,Noah Bennett,2017-11-24,2017-11-24 19:41:24,2017-11-27,COMPLETED
3511,IN-STORE,STORE,IPAD,TABLET,Apple,Joseph Brown,joseph.brown75@icloud.com,INDIA,Bengaluru,FEMALE,REGULAR,1,526.0,379.59,26.3,ENGLAND,NORTH,Oliver Reed,10/26/2016,2016-10-26 17:15:03,2016-11-04,COMPLETED
3512,IN-STORE,STORE,TV,ELECTRONICS,Sony,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,1483.0,981.29,0.0,CANADA,CENTRAL,Emily Chen,03/29/2015,2015-03-29 09:43:31,2015-04-03,COMPLETED
3513,IN-STORE,STORE,TV,ELECTRONICS,LG,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,755.0,577.0,113.25,USA,EAST,Jay Smith,2015-11-20,2015-11-20 10:28:56,2015-11-22,COMPLETED
3514,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Miguel Clark,miguel.clark39@outlook.com,CHINA,Beijing,FEMALE,REGULAR,1,1430.0,1029.21,0.0,USA,WEST,Jay Smith,2015-03-29,2015-03-29 20:13:01,2015-04-03,COMPLETED
3515,IN-STORE,STORE,COMPUTER,COMPUTERS,HP,Nora Phillips,nora.phillips81@outlook.com,CHINA,Beijing,FEMALE,REGULAR,1,958.0,629.31,0.0,CHINA,SOUTH,Li Chen,2015-07-12,2015-07-12 20:28:35,2015-07-18,COMPLETED
3516,ON-LINE,WEB,SCOOTER,MOBILITY,Razor,Evelyn Phillips,evelyn.phillips34@gmail.com,CHINA,Beijing,FEMALE,REGULAR,1,201.0,149.25,0.0,ENGLAND,NORTH,Grace Turner,2016-05-28,2016-05-28 18:46:26,2016-05-29,COMPLETED
3517,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Mason Wright,mason.wright18@outlook.com,USA,Chicago,FEMALE,REGULAR,1,1735.0,1314.31,347.0,CHINA,EAST,Wei Zhang,09/23/2015,2015-09-23 18:39:59,2015-10-01,COMPLETED
3518,ON-LINE,MOBILE_APP,IPHONE,MOBILE,Apple,Giulia Dubois,giulia.dubois7@outlook.com,CANADA,Vancouver,MALE,REGULAR,2,1204.0,869.79,120.4,USA,EAST,Jay Smith,08/07/2016,2016-08-07 08:47:33,2016-08-07,COMPLETED
3519,IN-STORE,STORE,IPHONE,MOBILE,Apple,Noah Liu,noah.liu60@proton.me,USA,New York,FEMALE,REGULAR,3,901.0,569.26,0.0,ENGLAND,NORTH,Grace Turner,2015-07-11,2015-07-11 21:06:50,2015-07-15,COMPLETED
3520,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Rahul Moreau,rahul.moreau11@outlook.com,USA,New York,MALE,REGULAR,1,2241.0,1347.94,112.05,CANADA,CENTRAL,Emily Chen,08/30/2017,2017-08-30 08:39:16,2017-09-03,COMPLETED
3521,IN-STORE,STORE,IPAD,TABLET,Apple,Benjamin Lopez,benjamin.lopez31@gmail.com,GERMANY,Hamburg,MALE,REGULAR,2,810.0,550.73,0.0,CHINA,EAST,Li Chen,06/25/2016,2016-06-25 15:58:32,2016-07-03,COMPLETED
3522,ON-LINE,WEB,BIKE,MOBILITY,Giant,Olivia Lewis,olivia.lewis8@gmail.com,CHINA,Shanghai,FEMALE,STUDENT,1,979.0,771.15,48.95,USA,EAST,Jay Smith,2016-12-17,2016-12-17 18:00:07,2016-12-24,COMPLETED
3523,ON-LINE,WEB,TV,ELECTRONICS,LG,Evelyn Lee,evelyn.lee38@yahoo.com,FRANCE,Lyon,FEMALE,REGULAR,1,1837.0,1156.67,183.7,CHINA,SOUTH,Wei Zhang,12/19/2015,2015-12-19 09:38:09,2015-12-23,COMPLETED
3524,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Daniela Muller,daniela.muller40@proton.me,INDIA,Mumbai,MALE,PREMIUM,1,649.0,489.91,64.9,CHINA,EAST,Li Chen,07/25/2016,2016-07-25 16:22:42,2016-07-26,RETURNED
3525,ON-LINE,WEB,TV,ELECTRONICS,Samsung,George Taylor,george.taylor81@icloud.com,CHINA,Shenzhen,FEMALE,REGULAR,1,1520.0,1027.27,152.0,USA,WEST,Jay Smith,11/09/2017,2017-11-09 19:33:19,2017-11-11,COMPLETED
3526,ON-LINE,WEB,WATCH,WEARABLE,Garmin,Lucas Martinez,lucas.martinez87@outlook.com,USA,San Jose,MALE,REGULAR,4,444.0,266.51,88.8,CANADA,WEST,Emily Chen,09/17/2017,2017-09-17 15:31:35,2017-09-24,COMPLETED
3527,IN-STORE,STORE,HEADPHONES,AUDIO,Apple,Karl Phillips,karl.phillips45@yahoo.com,USA,San Jose,MALE,PREMIUM,1,378.0,234.04,0.0,CHINA,EAST,Wei Zhang,04/13/2016,2016-04-13 18:22:34,2016-04-18,COMPLETED
3528,ON-LINE,WEB,TV,ELECTRONICS,Sony,Aria Parker,aria.parker51@gmail.com,USA,New York,MALE,REGULAR,1,1053.0,826.02,0.0,CANADA,CENTRAL,Emily Chen,02/09/2016,2016-02-09 14:05:32,2016-02-12,COMPLETED
3529,IN-STORE,STORE,HELMET,ACCESSORY,Bell,Sophia Wright,sophia.wright90@gmail.com,ITALY,Milan,MALE,REGULAR,3,134.0,84.24,0.0,USA,WEST,Linda Parker,09/27/2017,2017-09-27 13:51:05,2017-10-06,COMPLETED
3530,ON-LINE,WEB,IPAD,TABLET,Apple,Pierre Moreau,pierre.moreau92@proton.me,CHINA,Shanghai,MALE,PREMIUM,1,1103.0,706.52,0.0,USA,WEST,Jay Smith,2017-07-13,2017-07-13 15:43:45,2017-07-13,COMPLETED
3531,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Sony,Lucas Garcia,lucas.garcia92@yahoo.com,CHINA,Shanghai,FEMALE,REGULAR,1,581.0,360.52,58.1,CANADA,WEST,Noah Bennett,2016-06-08,2016-06-08 20:44:07,2016-06-16,COMPLETED
3532,IN-STORE,STORE,HEADPHONES,AUDIO,Apple,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,386.0,285.88,0.0,CHINA,SOUTH,Wei Zhang,07/01/2017,2017-07-01 15:48:46,2017-07-05,COMPLETED
3533,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Amir Perez,amir.perez69@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,5,239.0,185.8,0.0,USA,EAST,Jay Smith,2017-09-07,2017-09-07 12:28:30,2017-09-11,COMPLETED
3534,ON-LINE,WEB,TV,ELECTRONICS,Samsung,William Miller,william.miller2@icloud.com,INDIA,Mumbai,OTHER,REGULAR,1,1514.0,1199.09,0.0,USA,WEST,Linda Parker,04/30/2016,2016-04-30 14:08:25,2016-05-06,COMPLETED
3535,ON-LINE,WEB,TV,ELECTRONICS,LG,Victoria Anderson,victoria.anderson86@outlook.com,INDIA,Delhi,MALE,STUDENT,3,1662.0,1212.06,0.0,USA,WEST,Linda Parker,11/08/2017,2017-11-08 08:02:45,2017-11-08,COMPLETED
3536,IN-STORE,STORE,IPHONE,MOBILE,Apple,Sophia Martin,sophia.martin74@gmail.com,USA,New York,MALE,STUDENT,1,942.0,594.36,0.0,USA,EAST,Jay Smith,12/31/2017,2017-12-31 20:09:08,2018-01-03,COMPLETED
3537,IN-STORE,STORE,TV,ELECTRONICS,Sony,Owen Gonzalez,owen.gonzalez49@yahoo.com,CHINA,Shenzhen,FEMALE,PREMIUM,2,786.0,591.74,78.6,CHINA,EAST,Li Chen,11/01/2015,2015-11-01 19:45:16,2015-11-01,COMPLETED
3538,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Francesca Bernard,francesca.bernard3@outlook.com,CANADA,Vancouver,FEMALE,REGULAR,1,2625.0,1833.96,0.0,CHINA,EAST,Li Chen,2017-07-13,2017-07-13 19:27:13,2017-07-17,COMPLETED
